X Y gold_grade
-472.92 -24514.1 14.3643
-481.84 -24572.31 26.8309
-315.94 -24729.25 21.4282
-379.53 -24716.93 45.0613
-243.89 -24741.44 36.1718
-455.3 -24663.84 29.1088
-426.24 -24549.92 69.8448
-257.81 -24627.98 222.8732
-327.13 -24545.12 90.3483
-388.3 -24556.03 96.7431
-419.05 -24650.65 67.7981
-311.55 -24692.71 37.2718
-348.82 -24734.71 57.5095
-416.14 -24519.81 43.7637
-316.0 -24551.57 71.3037
-392.16 -24567.4 45.0237
-417.22 -24588.54 32.3063
-372.61 -24721.21 24.5269
-365.78 -24724.94 46.4666
-271.35 -24518.89 19.5129
-446.58 -24688.64 25.2124
-256.6 -24619.46 70.9959
-316.03 -24690.11 48.2002
-265.35 -24580.48 104.1181
-341.17 -24547.8 97.8141
-421.55 -24585.46 21.4769
-291.76 -24523.08 78.1196
-419.32 -24694.96 57.744
-407.41 -24603.46 71.7086
-256.9 -24597.84 70.2905
-469.27 -24662.23 21.1356
-318.77 -24556.21 74.0088
-438.58 -24630.91 19.6984
-479.38 -24528.6 27.9724
-477.59 -24714.99 29.7689
-443.14 -24686.08 19.8265
-409.17 -24499.6 41.75
-429.35 -24580.11 39.9618
-281.84 -24629.26 169.0652
-442.63 -24689.92 34.5008
-293.2 -24507.56 18.3761
-265.62 -24737.47 115.2558
-394.36 -24609.55 48.3157
-429.88 -24709.25 38.4937
-358.67 -24728.34 23.7232
-415.96 -24555.01 71.0979
-413.66 -24591.54 32.4011
-487.47 -24624.38 15.9946
-463.85 -24680.39 10.5017
-244.05 -24559.39 116.8372
-486.08 -24569.9 45.9099
-436.68 -24603.88 23.8935
-280.1 -24514.27 22.0083
-345.38 -24736.79 47.8142
-392.34 -24553.72 149.0375
-464.96 -24664.69 27.2995
-470.34 -24708.3 14.831
-314.88 -24669.54 123.3005
-411.33 -24639.11 50.0945
-417.59 -24695.59 36.2206
-260.61 -24582.18 58.4868
-430.33 -24681.49 39.0566
-339.08 -24688.6 48.8864
-349.95 -24589.67 14.9831
-449.04 -24673.76 17.6424
-244.07 -24587.1 86.6674
-383.6 -24736.19 24.1148
-488.17 -24662.91 26.874
-424.41 -24514.54 27.3845
-357.03 -24680.3 83.1232
-378.54 -24574.56 66.8859
-460.33 -24741.86 19.661
-262.81 -24642.14 114.3458
-471.01 -24533.08 23.1809
-367.35 -24505.46 36.7872
-324.41 -24684.59 38.1031
-456.73 -24534.01 25.5
-479.86 -24588.33 24.8114
-318.66 -24699.4 54.1079
-466.58 -24594.13 40.9096
-244.65 -24624.73 189.9119
-381.72 -24572.66 51.6693
-440.81 -24537.05 29.9237
-362.93 -24568.97 84.2026
-445.77 -24688.01 22.4921
-355.28 -24730.2 38.0827
-421.87 -24685.75 30.7044
-323.01 -24696.61 83.2469
-261.69 -24732.99 27.2661
-267.2 -24614.02 118.6704
-415.88 -24696.67 47.4886
-283.58 -24613.45 61.0947
-490.46 -24707.85 23.649
-395.41 -24565.74 68.7079
-430.85 -24635.87 19.489
-491.74 -24508.6 39.3641
-460.87 -24584.59 26.0609
-485.41 -24639.05 26.0322
-361.45 -24545.34 90.4962
-250.47 -24734.09 49.5224
-470.63 -24671.58 31.9255
-405.28 -24650.53 64.7324
-371.42 -24502.89 47.4922
-409.23 -24544.65 79.5804
-490.2 -24637.55 16.9688
-249.44 -24567.02 112.0987
-487.75 -24733.39 19.4048
-352.8 -24682.9 55.0175
-406.95 -24641.21 67.6403
-266.44 -24623.51 81.5191
-249.92 -24695.87 62.7151
-256.13 -24584.28 60.7919
-483.25 -24525.67 40.6033
-453.47 -24536.02 27.3069
-403.49 -24537.67 85.7269
-486.13 -24663.85 25.3489
-468.64 -24515.54 11.0463
-461.47 -24730.96 14.1346
-259.62 -24598.18 108.5118
-387.11 -24525.87 150.4974
-450.82 -24623.38 7.204
-473.81 -24577.35 25.2506
-467.87 -24678.17 13.4277
-484.45 -24511.11 37.9608
-455.04 -24620.87 17.3589
-415.47 -24636.41 48.6829
-434.65 -24679.62 18.585
-248.29 -24622.8 38.0933
-418.57 -24540.78 46.6304
-383.01 -24528.32 56.4847
-466.1 -24705.32 12.7601
-311.25 -24519.14 32.0077
-369.24 -24722.88 45.4953
-482.64 -24511.88 25.548
-317.06 -24666.2 121.8811
-447.41 -24597.67 16.5669
-432.25 -24541.57 42.581
-446.52 -24539.71 35.3926
-442.12 -24573.11 53.0639
-489.02 -24658.86 17.6231
-428.87 -24608.26 39.1875
-469.8 -24580.24 18.4117
-478.02 -24657.81 33.448
-305.46 -24515.57 19.5398
-341.36 -24673.55 25.1406
-400.72 -24549.07 64.2057
-331.48 -24674.24 32.9501
-429.81 -24549.17 83.0984
-269.78 -24578.35 91.2707
-316.76 -24527.91 28.5692
-481.94 -24713.0 26.6826
-425.09 -24610.2 64.5721
-486.06 -24710.53 24.0672
-391.2 -24523.21 148.4935
-479.89 -24627.31 13.6826
-409.43 -24558.9 89.8234
-409.65 -24650.83 64.4327
-474.9 -24669.4 30.4826
-471.33 -24698.4 10.3547
-481.0 -24677.74 19.9977
-459.85 -24532.55 22.3606
-433.3 -24577.91 55.4238
-244.77 -24568.94 64.3265
-335.97 -24573.13 38.871
-475.65 -24665.02 14.438
-334.37 -24690.14 45.0657
-328.12 -24746.27 25.8064
-473.61 -24670.85 40.497
-279.66 -24632.76 98.7424
-374.74 -24741.13 17.8528
-337.76 -24717.38 74.6374
-398.81 -24607.43 72.601
-331.68 -24744.24 32.7117
-483.8 -24690.78 12.9898
-358.56 -24539.69 45.4848
-252.49 -24600.1 158.3981
-247.25 -24737.77 55.9809
-459.0 -24618.0 19.8085
-475.27 -24650.04 45.2957
-354.76 -24719.74 33.6992
-412.68 -24556.7 46.3084
-456.52 -24744.63 17.3767
-420.65 -24636.0 16.8694
-425.41 -24582.81 46.6961
-253.38 -24630.56 172.0224
-361.54 -24748.22 14.2077
-467.45 -24655.75 35.0482
-490.29 -24567.55 30.7221
-479.07 -24663.05 20.9917
-462.45 -24537.72 12.4645
-376.06 -24718.87 39.8793
-340.2 -24556.29 43.6315
-367.27 -24566.72 185.394
-341.79 -24738.75 50.5339
-464.18 -24687.25 16.0642
-481.75 -24666.15 12.3447
-462.36 -24702.41 9.9643
-293.9 -24681.26 30.949
-379.04 -24738.49 23.4795
-246.03 -24698.59 85.631
-365.74 -24542.89 85.4977
-375.86 -24562.58 211.6073
-270.69 -24612.02 117.5944
-374.75 -24534.42 53.6887
-427.96 -24543.93 48.9064
-341.44 -24593.63 19.0531
-479.31 -24667.21 13.4813
-422.37 -24703.07 42.0485
-475.55 -24590.65 29.8074
-479.96 -24513.28 15.7476
-312.13 -24659.03 62.3961
-438.31 -24704.16 42.2053
-459.24 -24682.74 12.7788
-453.5 -24746.37 20.926
-489.13 -24509.26 50.9567
-310.13 -24704.23 78.5526
-492.12 -24657.01 15.906
-440.05 -24602.13 32.8318
-463.29 -24658.3 18.9001
-418.5 -24705.43 52.8922
-436.46 -24539.33 61.8488
-248.56 -24585.18 158.5416
-432.39 -24606.35 37.7825
-362.29 -24726.85 23.7038
-405.42 -24502.39 38.0171
-437.74 -24575.66 82.2578
-477.31 -24512.06 13.0075
-346.28 -24724.91 29.7008
-310.8 -24543.0 75.0704
-288.82 -24509.8 25.3264
-389.91 -24610.57 74.2821
-336.37 -24673.84 28.1557
-309.44 -24513.2 22.8949
-296.47 -24520.47 43.8662
-253.81 -24693.16 31.2306
-258.33 -24643.91 224.2866
-350.47 -24576.53 13.9864
-459.38 -24672.02 27.903
-479.52 -24692.8 13.6865
-489.78 -24661.01 24.2969
-404.91 -24546.95 102.7989
-350.0 -24543.7 98.8601
-361.4 -24408.58 60.777
-421.53 -24358.3 99.9399
-310.72 -24429.66 21.1528
-245.64 -24296.62 30.7393
-244.49 -24432.18 27.1291
-484.59 -24330.42 30.8548
-399.25 -24329.86 54.1252
-480.67 -24315.52 43.6348
-356.47 -24398.22 24.838
-417.48 -24360.47 34.1213
-462.64 -24398.75 21.6692
-319.76 -24309.77 82.9243
-424.99 -24298.32 9.6724
-263.38 -24261.36 37.314
-253.31 -24290.65 21.3961
-426.69 -24389.66 70.6781
-460.96 -24332.19 29.9739
-374.19 -24283.93 25.1713
-419.26 -24356.28 70.1305
-453.21 -24338.46 50.8278
-410.77 -24442.67 42.7701
-373.2 -24400.4 86.688
-366.2 -24447.33 23.7845
-276.09 -24454.31 39.6901
-371.7 -24311.27 34.868
-264.84 -24412.95 36.8494
-388.25 -24367.48 20.6499
-409.42 -24458.14 76.3397
-429.22 -24443.23 11.4859
-306.84 -24418.86 59.7768
-243.44 -24280.05 50.2556
-459.9 -24428.62 28.5705
-460.35 -24387.15 72.7799
-379.79 -24498.01 121.4705
-287.84 -24297.32 96.9194
-455.44 -24430.1 37.6978
-244.61 -24249.53 27.7337
-297.27 -24484.67 25.7808
-288.61 -24409.71 37.1366
-393.96 -24364.86 23.2998
-289.28 -24278.08 28.2051
-406.18 -24364.92 48.595
-246.49 -24479.31 41.2054
-471.02 -24324.68 17.9807
-296.8 -24293.25 44.7746
-357.38 -24411.38 45.0096
-460.35 -24319.38 25.5196
-252.31 -24251.38 14.6031
-377.33 -24484.79 138.5831
-377.07 -24397.55 130.8559
-398.49 -24444.77 21.5232
-285.04 -24280.14 30.6727
-432.6 -24421.33 16.8601
-251.35 -24417.68 13.1085
-379.56 -24382.79 43.7741
-321.0 -24257.8 45.3636
-491.74 -24296.63 33.3343
-408.22 -24427.5 22.1195
-373.1 -24487.01 130.8338
-323.81 -24418.71 30.1538
-355.14 -24350.51 61.0066
-454.55 -24403.72 30.9706
-276.13 -24284.21 34.7647
-343.81 -24354.47 45.976
-369.5 -24389.7 29.9834
-452.22 -24325.44 43.0246
-343.18 -24314.92 126.562
-340.11 -24408.9 41.0287
-469.75 -24304.44 69.7854
-275.85 -24403.56 59.7043
-269.92 -24458.85 24.4122
-275.4 -24401.03 48.9191
-424.09 -24489.14 42.3832
-387.81 -24454.11 100.6869
-355.87 -24279.73 30.6404
-433.67 -24350.55 38.8033
-280.5 -24281.98 31.2441
-265.29 -24429.06 11.5221
-479.94 -24320.2 33.1251
-468.4 -24314.21 48.4528
-416.77 -24494.26 65.7182
-486.56 -24411.46 48.4217
-423.84 -24434.84 20.4291
-389.75 -24442.98 41.3331
-358.95 -24419.95 45.9936
-361.49 -24395.04 25.1531
-435.27 -24345.39 72.7885
-457.09 -24335.63 36.236
-304.56 -24434.22 24.7099
-439.58 -24477.97 70.8881
-410.69 -24345.58 40.3552
-336.9 -24411.04 41.1463
-451.93 -24392.01 61.9366
-268.37 -24275.32 32.0654
-425.24 -24445.85 21.525
-376.89 -24452.58 37.8445
-364.51 -24492.04 77.7859
-347.29 -24312.17 52.1817
-431.47 -24483.65 117.6173
-446.24 -24284.76 32.0951
-441.79 -24345.11 89.4353
-249.33 -24293.77 13.644
-295.08 -24440.86 17.6962
-370.5 -24450.94 45.2592
-413.25 -24455.35 43.0443
-488.05 -24379.03 70.0077
-425.79 -24355.72 52.6024
-385.05 -24305.04 19.7646
-276.76 -24437.15 21.9253
-305.21 -24288.7 90.3795
-402.62 -24350.84 44.7694
-464.78 -24314.24 31.5429
-382.02 -24482.13 119.0474
-374.31 -24408.19 38.8835
-429.95 -24353.12 49.7415
-371.82 -24382.79 62.4077
-403.13 -24292.06 32.9086
-250.84 -24421.21 18.5543
-335.13 -24359.18 18.495
-365.29 -24405.98 32.2046
-364.31 -24288.19 34.8204
-367.71 -24385.3 120.049
-437.84 -24348.16 60.1813
-306.38 -24315.75 123.3598
-458.66 -24401.23 31.4413
-485.32 -24343.3 16.3179
-346.3 -24404.37 36.2826
-319.85 -24421.38 38.5165
-247.55 -24472.69 25.5185
-330.39 -24281.41 32.7867
-271.65 -24406.31 48.3058
-454.86 -24280.16 22.3538
-457.9 -24330.55 26.4209
-376.36 -24385.22 55.2605
-367.94 -24342.89 20.1792
-308.59 -24407.11 65.9319
-421.5 -24448.78 33.3989
-327.04 -24468.55 98.5806
-315.49 -24426.44 36.2167
-491.81 -24325.7 24.4712
-269.82 -24426.62 26.0173
-467.78 -24326.67 35.3519
-292.11 -24416.94 18.9897
-264.06 -24445.43 23.0033
-439.81 -24435.16 16.1247
-243.6 -24288.99 60.311
-456.4 -24320.28 47.1189
-459.73 -24345.7 48.0334
-288.68 -24445.23 28.758
-404.56 -24367.59 25.3587
-255.75 -24267.66 54.9608
-483.99 -24381.59 65.8612
-281.57 -24434.33 25.6237
-416.95 -24303.59 22.6875
-360.46 -24494.29 63.3757
-485.37 -24486.05 27.8064
-459.4 -24277.63 35.8105
-356.65 -24251.34 21.7522
-362.96 -24416.9 19.8494
-489.24 -24421.28 34.143
-333.67 -24413.3 32.5033
-301.62 -24436.22 36.8444
-366.14 -24399.66 65.1289
-273.66 -24423.89 26.0868
-423.35 -24323.55 24.2236
-415.21 -24328.74 63.6387
-450.35 -24431.72 22.0321
-448.73 -24337.52 67.209
-304.41 -24409.84 28.6937
-345.52 -24414.26 29.9304
-472.25 -24311.04 68.5013
-395.85 -24373.67 25.2771
-322.76 -24416.88 53.0301
-484.51 -24422.63 52.9517
-298.1 -24438.46 21.922
-392.49 -24374.19 19.6494
-450.09 -24348.38 104.3046
-286.6 -24416.0 16.472
-298.04 -24273.51 43.3466
-282.22 -24418.22 48.7355
-439.79 -24313.11 25.4747
-406.48 -24348.2 61.6993
-391.2 -24450.85 114.6989
-448.9 -24498.65 51.2866
-445.04 -24339.13 81.3909
-444.26 -24331.39 48.4153
-428.24 -24341.91 43.5871
-262.95 -24360.63 124.3335
-262.47 -24268.5 30.6964
-397.09 -24436.91 43.5457
-353.34 -24400.36 26.3304
-359.65 -24348.02 69.5468
-464.46 -24326.38 33.8131
-376.24 -24309.03 25.3235
-443.62 -24475.17 34.3014
-282.39 -24449.87 46.6471
-412.87 -24425.53 23.5385
-438.57 -24343.2 49.3686
-292.9 -24321.53 84.6055
-383.94 -24495.42 132.8586
-448.26 -24327.91 55.1408
-343.73 -24257.63 48.4872
-386.13 -24446.15 31.0782
-435.61 -24315.65 34.0143
-361.5 -24403.95 26.6834
-441.97 -24286.95 28.1625
-432.2 -24339.14 39.324
-315.34 -24311.98 107.5357
-479.57 -24345.81 18.2079
-472.14 -24416.21 38.2258
-373.13 -24387.61 106.1441
-334.69 -24279.42 38.6023
-318.23 -24418.7 40.4529
-489.64 -24424.61 20.7805
-447.62 -24394.36 45.9138
-368.76 -24489.55 205.1434
-477.34 -24317.71 53.2384
-296.39 -24414.6 52.4651
-325.42 -24255.77 46.0067
-419.95 -24347.88 39.0319
-361.78 -24328.52 14.5059
-437.72 -24356.18 34.8976
-428.96 -24349.91 61.9846
-360.22 -24277.67 66.3145
-273.88 -24440.25 13.0175
-259.68 -24264.54 41.3344
-348.61 -24390.68 19.2895
-449.21 -24341.29 68.3957
-408.87 -24365.72 32.4973
-297.42 -24422.06 44.6516
-291.82 -24443.03 18.2703
-415.62 -24284.56 34.9471
-452.32 -24323.15 32.2885
-330.02 -24415.73 24.3988
-373.43 -24270.78 33.2273
-474.98 -24424.7 32.0538
-472.13 -24309.17 68.9188
-343.65 -24474.78 169.4759
-249.87 -24368.03 90.2516
-354.28 -24322.83 33.4899
-420.86 -24300.94 19.0583
-413.63 -24363.38 27.1369
-347.83 -24272.63 28.7561
-298.08 -24423.64 39.799
-403.42 -24311.38 14.4535
-370.81 -24388.51 78.8932
-404.53 -24430.71 30.0788
-329.76 -24253.58 29.2274
-450.49 -24406.23 30.834
-394.98 -24447.91 43.8168
-398.61 -24353.33 38.3581
-353.06 -24409.67 20.9674
-454.79 -24373.26 77.2594
-463.54 -24357.22 37.5465
-292.74 -24487.09 17.2969
-429.13 -24296.13 30.8049
-472.85 -24379.72 84.869
-391.61 -24376.27 28.5714
-357.26 -24406.99 38.3307
-475.71 -24348.81 31.6269
-481.74 -24413.3 64.6581
-382.8 -24380.6 67.5634
-377.68 -24374.38 39.0393
-480.8 -24332.93 12.7679
-479.62 -24423.9 31.0378
-446.23 -24408.99 24.0239
-357.89 -24330.53 27.7583
-400.62 -24464.18 205.0835
-467.55 -24354.41 88.7108
-434.98 -24384.57 46.548
-409.47 -24362.86 51.3298
-247.46 -24286.12 72.1441
-243.29 -24371.66 23.6623
-275.99 -24353.14 41.9931
-458.71 -24371.28 45.8004
-301.14 -24290.92 35.6365
-406.69 -24420.76 29.6788
-326.73 -24364.13 41.4867
-351.42 -24309.66 26.1889
-427.82 -24431.82 31.3352
-296.82 -24404.46 27.3219
-438.85 -24382.59 40.0222
-277.9 -24421.28 26.2884
-443.71 -24397.18 42.9781
-283.53 -24299.26 82.6805
-322.93 -24470.85 120.7589
-463.77 -24343.52 23.9484
-323.6 -24419.78 29.297
-467.37 -24324.19 39.5125
-475.14 -24335.22 9.2163
-348.5 -24412.42 13.8479
-326.78 -24414.37 36.9437
-381.96 -24266.4 24.5388
-466.62 -24319.35 17.0742
-473.77 -24302.09 66.576
-454.56 -24332.64 39.432
-386.42 -24337.4 17.4679
-416.94 -24429.16 27.7502
-293.75 -24275.85 67.0618
-301.58 -24482.3 40.7833
-350.02 -24411.08 17.693
-272.25 -24439.84 17.5798
-253.12 -24366.15 218.7375
-349.51 -24400.72 24.46
-257.14 -24287.75 46.3302
-402.96 -24449.06 72.3823
-378.22 -24405.21 35.1245
-244.23 -24474.83 41.9257
-370.13 -24323.98 25.3343
-420.47 -24491.78 63.3386
-490.39 -24309.13 41.0611
-354.26 -24399.69 18.1052
-350.82 -24305.24 28.6481
-390.42 -24357.11 10.4132
-266.75 -24410.0 33.4508
-471.64 -24493.41 55.1364
-369.07 -24273.14 15.6607
-427.28 -24320.71 28.616
-260.09 -24464.22 39.0838
-293.95 -24426.87 25.7869
-331.05 -24361.85 38.0061
-390.63 -24334.76 32.467
-362.78 -24318.93 55.0078
-443.93 -24310.64 66.9563
-402.38 -24359.78 45.1563
-476.06 -24306.25 113.5736
-272.84 -24456.55 13.9286
-380.56 -24307.2 26.885
-456.0 -24348.95 45.7678
-450.67 -24282.45 55.035
-366.22 -24394.29 52.6768
-321.49 -24286.05 59.1554
-468.2 -24495.02 61.1863
-285.8 -24431.18 49.7764
-408.68 -24308.97 20.3644
-339.22 -24395.53 61.4956
-394.96 -24332.32 27.3525
-475.87 -24308.56 59.47
-359.74 -24304.37 40.5729
-430.85 -24387.15 46.6101
-480.05 -24305.72 61.6592
-355.76 -24307.07 45.0822
-344.33 -24393.25 29.5211
-289.19 -24397.56 16.9587
-435.63 -24480.67 60.1997
-347.95 -24255.56 79.2051
-319.03 -24424.15 60.7308
-307.8 -24431.86 49.2656
-414.78 -24350.94 69.4915
-318.23 -24276.57 56.0163
-285.53 -24447.5 41.5592
-322.65 -24366.63 57.6869
-371.98 -24340.37 28.4149
-305.33 -24399.43 18.4452
-492.57 -24459.58 36.6844
-268.48 -24442.5 18.6109
-248.65 -24255.02 13.463
-261.17 -24431.52 19.8078
-453.39 -24315.44 55.5498
-415.38 -24439.7 51.8097
-326.89 -24417.97 17.5873
-327.26 -24271.68 48.1415
-432.28 -24347.48 49.2733
-362.13 -24402.5 24.6697
-437.63 -24438.22 9.8271
-367.03 -24316.98 40.2965
-370.49 -24411.12 15.5865
-457.63 -24312.8 52.9309
-477.25 -24415.01 29.784
-255.9 -24415.01 48.3203
-259.04 -24271.78 45.5662
-350.97 -24352.72 53.6615
-492.23 -24376.57 26.7355
-424.44 -24427.05 35.8443
-471.76 -24337.84 15.3763
-398.72 -24294.63 28.2413
-293.37 -24424.83 30.0873
-366.12 -24391.86 50.7088
-265.01 -24278.15 33.3444
-417.27 -24452.05 50.4918
-377.72 -24268.44 12.5062
-433.35 -24440.26 10.3755
-269.88 -24443.32 16.469
-352.88 -24388.47 28.5951
-412.73 -24360.95 50.1076
-302.02 -24317.81 58.1282
-364.97 -24400.82 45.2983
-339.39 -24356.76 17.0523
-382.15 -24339.77 31.0846
-400.89 -24433.83 48.6318
-381.86 -24402.13 42.9544
-383.48 -24381.14 56.9183
-257.17 -24434.75 27.8283
-453.0 -24495.89 72.5106
-460.41 -24317.41 38.4303
-402.26 -24441.41 50.4687
-444.78 -24433.58 21.8238
-278.1 -24403.85 42.3252
-385.19 -24368.05 18.4363
-361.74 -24386.77 50.4788
-364.75 -24275.11 47.2704
-288.99 -24489.56 14.3581
-352.36 -24253.58 45.7774
-284.78 -24399.58 17.4351
-382.26 -24449.36 34.0923
-346.5 -24307.33 25.7214
-412.79 -24306.58 43.1852
-398.95 -24451.73 55.7853
-292.75 -24407.44 35.4351
-279.09 -24301.32 53.1218
-326.16 -24283.87 66.002
-469.65 -24425.39 41.899
-439.17 -24399.33 37.5009
-382.46 -24278.92 19.2647
-480.32 -24303.58 81.2135
-394.48 -24356.0 19.1315
-342.14 -24309.69 50.0268
-433.58 -24358.77 92.492
-406.08 -24438.3 50.9659
-300.3 -24411.99 27.0969
-424.06 -24344.53 31.5225
-315.63 -24423.59 47.3422
-297.4 -24319.54 148.9582
-357.35 -24397.42 29.0808
-436.11 -24336.5 48.8245
-369.31 -24403.13 53.1778
-447.39 -24472.25 58.4297
-334.14 -24251.17 34.2821
-396.39 -24371.56 47.1526
-471.08 -24393.73 76.5678
-468.25 -24311.84 46.5323
-318.54 -24472.92 164.604
-393.57 -24440.03 43.5206
-256.42 -24364.35 158.9075
-257.46 -24415.95 33.0562
-440.37 -24334.01 62.9648
-302.2 -24271.47 92.7015
-402.7 -24367.03 24.7772
-309.9 -24286.77 53.243
-312.84 -24404.54 40.2123
-446.13 -24351.04 55.3404
-461.71 -24310.05 26.5633
-375.63 -24379.99 40.7237
-352.17 -24398.04 18.4071
-306.04 -24480.06 46.9968
-431.6 -24318.19 22.4179
-474.13 -24319.77 40.0145
-373.0 -24487.11 68.9062
-266.01 -24446.49 25.2079
-464.72 -24427.04 27.2424
-330.58 -24482.55 116.1908
-259.7 -24362.51 212.2781
-394.5 -24455.13 62.769
-407.4 -24289.7 27.5449
-419.59 -24437.43 35.6177
-353.7 -24332.67 21.0027
-267.36 -24408.43 46.9441
-466.68 -24366.23 32.0174
-274.19 -24405.3 31.2043
-289.67 -24428.18 26.3888
-355.18 -24303.03 70.4226
-411.7 -24424.63 30.9773
-433.37 -24293.62 40.1931
-279.32 -24351.39 24.2683
-466.9 -24396.24 31.6595
-464.99 -24496.88 69.7819
-427.72 -24486.43 121.8276
-357.59 -24386.36 58.9264
-353.44 -24414.36 18.5974
-475.1 -24491.44 39.2912
-242.97 -24481.06 51.1768
-302.06 -24421.21 37.2901
-486.92 -24296.49 26.7829
-407.18 -24445.77 42.3871
-267.85 -24406.86 57.1415
-483.82 -24317.68 28.7402
-386.8 -24276.36 12.9691
-281.17 -24434.46 28.858
-481.37 -24296.93 47.6663
-404.69 -24460.81 67.3555
-263.63 -24409.82 30.5931
-359.83 -24396.16 21.082
-489.55 -24340.69 21.0145
-261.57 -24415.06 63.6847
-381.44 -24371.42 27.373
-345.41 -24336.17 50.5861
-488.1 -24327.98 37.3586
-409.65 -24435.19 49.5398
-343.54 -24274.97 78.1145
-410.92 -24331.36 35.7672
-272.64 -24354.85 124.5458
-338.92 -24477.37 168.0443
-316.87 -24402.1 69.1426
-461.08 -24328.52 33.3732
-456.3 -24322.47 42.4465
-259.85 -24412.27 41.4466
-246.95 -24277.15 59.7819
-349.88 -24402.56 47.8814
-425.75 -24351.83 48.0309
-399.52 -24369.14 40.5061
-471.66 -24351.72 27.7812
-328.23 -24416.72 23.4674
-310.83 -24313.77 80.5711
-413.06 -24496.75 37.8869
-365.97 -24326.42 10.2612
-470.92 -24321.96 17.1642
-289.68 -24428.79 29.4102
-456.09 -24389.6 36.4687
-451.46 -24334.98 55.6289
-363.69 -24345.68 49.16
-285.23 -24431.83 46.1723
-269.34 -24356.64 79.9976
-429.55 -24361.0 64.5214
-465.62 -24307.46 62.3063
-331.17 -24411.11 59.4739
-445.31 -24343.34 88.9344
-393.86 -24300.74 12.0771
-301.18 -24402.12 25.566
-292.18 -24295.09 81.9769
-297.58 -24392.59 25.0011
-321.56 -24487.53 40.944
-358.24 -24405.24 57.4633
-366.63 -24414.24 21.2104
-398.31 -24363.35 30.7174
-481.93 -24487.75 25.0416
-314.26 -24475.44 67.8114
-354.29 -24408.8 30.8465
-442.13 -24341.32 44.7067
-467.88 -24340.88 13.6971
-462.79 -24368.71 47.5079
-255.4 -24279.72 56.3939
-245.38 -24258.58 22.0648
-483.95 -24313.43 37.7164
-415.88 -24358.54 42.4849
-487.11 -24311.27 77.9904
-246.59 -24369.87 61.8599
-346.86 -24355.37 54.4403
-389.62 -24302.88 25.1386
-317.76 -24490.18 87.2458
-252.39 -24283.21 33.1952
-305.18 -24415.25 36.7974
-337.8 -24312.11 54.9254
-250.74 -24274.2 72.5365
-487.72 -24314.19 32.6646
-266.94 -24258.23 26.1599
-389.28 -24376.33 23.3776
-310.08 -24477.69 100.5159
-378.1 -24281.13 23.2427
-334.79 -24479.84 131.9285
-301.21 -24418.5 42.3463
-339.17 -24277.08 32.4345
-313.13 -24492.54 39.6067
-413.15 -24432.22 46.5086
-277.93 -24437.17 22.9475
-475.05 -24391.4 45.0588
-441.87 -24353.55 43.7219
-419.04 -24325.99 40.9527
-269.45 -24407.14 41.8629
-344.26 -24415.37 38.1898
-478.49 -24489.61 34.6819
-369.82 -24285.84 17.349
-279.17 -24452.11 46.3526
-326.2 -24484.92 60.2793
-263.36 -24462.11 30.5175
-488.79 -24484.12 38.5775
-323.12 -24274.14 35.3331
-406.06 -24356.52 59.7593
-410.34 -24353.1 41.7016
-294.06 -24217.65 40.01
-250.12 -24244.37 17.8331
-247.75 -24233.34 57.9327
-260.0 -24245.17 36.1815
-291.87 -24227.11 42.7813
-369.64 -24244.6 70.7495
-361.12 -24249.08 66.515
-315.82 -24228.51 35.3361
-278.37 -24230.24 18.0754
-251.88 -24229.82 63.8321
-252.96 -24241.52 30.3598
-269.49 -24227.86 33.4906
-315.29 -24224.0 22.5227
-295.78 -24224.19 17.2608
-311.31 -24227.35 30.2514
-264.11 -24220.2 32.1311
-261.98 -24232.99 45.9569
-282.72 -24227.15 23.7276
-288.03 -24229.81 37.3435
-285.08 -24211.38 40.0332
-308.11 -24216.18 28.4122
-365.31 -24246.87 81.0378
-303.57 -24237.05 22.4262
-300.21 -24221.5 15.4579
-307.53 -24234.63 19.8759
-304.25 -24219.23 18.2226
-290.33 -24220.65 29.5843
-284.38 -24232.73 18.6554
-280.11 -24217.92 13.5996
-256.01 -24226.5 85.8473
-271.16 -24234.91 33.7334
-244.08 -24235.89 37.4187
-256.44 -24248.24 16.0533
-273.82 -24222.2 22.854
-273.05 -24224.59 28.5182
-311.54 -24231.2 19.6759
-260.01 -24223.55 43.0428
-263.78 -24241.97 49.9505
-307.0 -24229.84 20.3403
-303.45 -24233.02 37.3647
-264.7 -24230.3 33.1042
-297.95 -24213.9 8.8356
-245.4 -24200.73 16.4797
-276.13 -24219.01 22.3674
-276.6 -24221.09 26.334
-258.77 -24236.29 88.4986
-286.4 -24223.9 34.671
-267.52 -24238.08 49.3693
-288.17 -24212.28 30.2463
-299.37 -24248.48 41.6158
-287.8 -24208.83 29.5746
-284.3 -24215.12 15.5287
-247.86 -24246.91 26.4749
-255.83 -24238.81 61.9611
1.56 -25051.86 27.6751
-149.01 -25032.08 135.9819
-142.88 -25016.83 145.386
6.89 -25053.98 38.4752
-227.45 -24999.89 169.4032
-137.44 -25004.76 108.9407
-139.39 -25007.13 131.0656
-218.74 -25004.91 17.683
-148.06 -25069.81 81.7743
-151.22 -25036.71 185.4602
6.16 -25053.97 41.821
-130.0 -25084.83 43.9792
-162.33 -25025.45 70.5144
-146.37 -25026.53 46.9137
-166.35 -25042.23 58.877
